date,power,name
2023-03-19,11118.614583333334,BE
2023-03-20,11047.645833333334,BE
2023-03-21,11114.416666666666,BE
2023-03-22,11099.166666666666,BE
2023-03-23,10962.96875,BE
2023-03-24,9715.489583333334,BE
2023-03-25,9318.479166666666,BE
2023-03-26,10717.28125,BE
2023-03-27,10964.010416666666,BE
2023-03-28,11069.5,BE
2023-03-29,10793.395833333334,BE
2023-03-30,10648.385416666666,BE
2023-03-31,9724.458333333334,BE
2023-04-01,9169.03125,BE
2023-04-02,8957.59375,BE
2023-04-03,10029.625,BE
2023-04-04,10204.270833333334,BE
2023-04-05,10455.1875,BE
2023-04-06,10042.90625,BE
2023-04-07,8917.947916666666,BE
2023-04-08,8568.84375,BE
2023-04-09,10096.03125,BE
2023-04-10,10102.802083333334,BE
2023-04-11,10328.125,BE
2023-04-12,10365.520833333334,BE
2023-04-13,10029.572916666666,BE
2023-04-14,9136.322916666666,BE
2023-04-15,8645.520833333334,BE
2023-04-16,9991.729166666666,BE
2023-04-17,10030.71875,BE
2023-04-18,9939.989583333334,BE
2023-04-19,10059.302083333334,BE
2023-04-20,10000.083333333334,BE
2023-04-21,8860.03125,BE
2023-04-22,8435.791666666666,BE
2023-04-23,9713.833333333334,BE
2023-04-24,10019.895833333334,BE
2023-04-25,9901.739583333334,BE
2023-04-26,9971.614583333334,BE
2023-04-27,10019.979166666666,BE
2023-04-28,9024.09375,BE
2023-04-29,8803.21875,BE
2023-04-30,9386.34375,BE
2023-05-01,8679.9375,BE
2023-05-02,9826.729166666666,BE
2023-05-03,10050.25,BE
2023-05-04,10025.760416666666,BE
2023-05-05,8813.15625,BE
2023-05-06,8451.739583333334,BE
2023-05-07,9904.677083333334,BE
2023-05-08,10014.270833333334,BE
2023-05-09,9925.71875,BE
2023-05-10,8425.416666666666,BE
2023-05-11,8975.354166666666,BE
2023-05-12,8605.125,BE
2023-05-13,8447.385416666666,BE
2023-05-14,9963.479166666666,BE
2023-05-15,10001.895833333334,BE
2023-05-16,9636.166666666666,BE
2023-05-17,9745.729166666666,BE
2023-05-18,9681.041666666666,BE
2023-05-19,8846.364583333334,BE
2023-05-20,8303.125,BE
2023-05-21,8326.885416666666,BE
2023-05-22,9847.552083333334,BE
2023-05-23,10010.583333333334,BE
2023-05-24,10049.260416666666,BE
2023-05-25,9935.302083333334,BE
2023-05-26,8810.135416666666,BE
2023-05-27,8443.458333333334,BE
2023-05-28,9947.583333333334,BE
2023-05-29,10113.072916666666,BE
2023-05-30,10193.3125,BE
2023-05-31,10248.354166666666,BE
2023-06-01,10129.479166666666,BE
2023-06-02,8962.041666666666,BE
2023-06-03,8527.625,BE
2023-06-04,9906.0,BE
2023-06-05,10020.989583333334,BE
2023-06-06,10128.895833333334,BE
2023-06-07,10280.4375,BE
2023-06-08,10028.666666666666,BE
2023-06-09,8963.3125,BE
2023-06-10,8473.864583333334,BE
2023-06-11,9731.75,BE
2023-06-12,9828.6875,BE
2023-06-13,9849.416666666666,BE
2023-06-14,9820.125,BE
2023-06-15,9843.322916666666,BE
2023-06-16,8668.625,BE
2023-06-17,8223.020833333334,BE
2023-06-18,9570.677083333334,BE
2023-06-19,9944.84375,BE
2023-06-20,9950.40625,BE
2023-06-21,9718.802083333334,BE
2023-06-22,9638.177083333334,BE
2023-06-23,8680.583333333334,BE
2023-06-24,8302.885416666666,BE
2023-06-25,9832.333333333334,BE
2023-06-26,9946.458333333334,BE
2023-06-27,10117.416666666666,BE
2023-06-28,10080.614583333334,BE
2023-06-29,9910.770833333334,BE
2023-06-30,8890.510416666666,BE
2023-07-01,8463.854166666666,BE
2023-07-02,9928.979166666666,BE
2023-07-03,10282.208333333334,BE
2023-07-04,10226.125,BE
2023-07-05,10249.302083333334,BE
2023-07-06,10115.135416666666,BE
2023-07-07,8976.84375,BE
2023-07-08,8385.09375,BE
2023-07-09,9907.729166666666,BE
2023-07-10,9805.447916666666,BE
2023-07-11,9761.791666666666,BE
2023-07-12,10015.78125,BE
2023-07-13,9894.770833333334,BE
2023-07-14,8756.864583333334,BE
2023-07-15,8449.8125,BE
2023-07-16,9790.458333333334,BE
2023-07-17,9839.677083333334,BE
2023-07-18,9811.552083333334,BE
2023-07-19,9780.489583333334,BE
2023-07-20,9556.041666666666,BE
2023-07-21,8298.385416666666,BE
2023-07-22,8240.166666666666,BE
2023-07-23,9278.875,BE
2023-07-24,9553.666666666666,BE
2023-07-25,9566.177083333334,BE
2023-07-26,9710.416666666666,BE
2023-07-27,9564.65625,BE
2023-07-28,8519.083333333334,BE
2023-07-29,8043.5625,BE
2023-07-30,9382.125,BE
2023-07-31,9432.604166666666,BE
2023-08-01,9424.71875,BE
2023-08-02,9400.625,BE
2023-08-03,9518.541666666666,BE
2023-08-04,8551.302083333334,BE
2023-08-05,8146.177083333333,BE
2023-08-06,9571.166666666666,BE
2023-08-07,9859.1875,BE
2023-08-08,9543.5625,BE
2023-08-09,9510.5625,BE
2023-08-10,9206.677083333334,BE
2023-08-11,8347.947916666666,BE
2023-08-12,8018.666666666667,BE
2023-08-13,9452.947916666666,BE
2023-08-14,9549.979166666666,BE
2023-08-15,8381.09375,BE
2023-08-16,9562.354166666666,BE
2023-08-17,9608.395833333334,BE
2023-08-18,8631.6875,BE
2023-08-19,8256.072916666666,BE
2023-08-20,10022.270833333334,BE
2023-08-21,10002.84375,BE
2023-08-22,10116.677083333334,BE
2023-08-23,10014.552083333334,BE
2023-08-24,9654.489583333334,BE
2023-08-25,8560.458333333334,BE
2023-08-26,8179.354166666667,BE
2023-08-27,9719.010416666666,BE
2023-08-28,9980.052083333334,BE
2023-08-29,10148.59375,BE
2023-08-30,10076.03125,BE
2023-08-31,9887.03125,BE
2023-09-01,8752.947916666666,BE
2023-09-02,8283.083333333334,BE
2023-09-03,9878.666666666666,BE
2023-09-04,10169.041666666666,BE
2023-09-05,10206.677083333334,BE
2023-09-06,10051.677083333334,BE
2023-09-07,9750.458333333334,BE
2023-09-08,8697.739583333334,BE
2023-09-09,8352.4375,BE
2023-09-10,9879.291666666666,BE
2023-09-11,9953.28125,BE
2023-09-12,10056.552083333334,BE
2023-09-13,10056.447916666666,BE
2023-09-14,9826.1875,BE
2023-09-15,8711.645833333334,BE
2023-09-16,8357.135416666666,BE
2023-09-17,9691.052083333334,BE
2023-09-18,9727.53125,BE
2023-09-19,9907.40625,BE
2023-09-20,9927.59375,BE
2023-09-21,9598.729166666666,BE
2023-09-22,8822.322916666666,BE
2023-09-23,8716.572916666666,BE
2023-09-24,9920.052083333334,BE
2023-09-25,10073.208333333334,BE
2023-09-26,10116.927083333334,BE
2023-09-27,10035.760416666666,BE
2023-09-28,9911.864583333334,BE
2023-09-29,8878.229166666666,BE
2023-09-30,8629.958333333334,BE
2023-10-01,9926.270833333334,BE
2023-10-02,9768.854166666666,BE
2023-10-03,9913.4375,BE
2023-10-04,9946.947916666666,BE
2023-10-05,9714.333333333334,BE
2023-10-06,8552.552083333334,BE
2023-10-07,8138.791666666667,BE
2023-10-08,9686.364583333334,BE
2023-10-09,9975.03125,BE
2023-10-10,9868.416666666666,BE
2023-10-11,9755.84375,BE
2023-10-12,9728.979166666666,BE
2023-10-13,8645.739583333334,BE
2023-10-14,8216.864583333334,BE
2023-10-15,9836.666666666666,BE
2023-10-16,9986.239583333334,BE
2023-10-17,9958.90625,BE
2023-10-18,10074.375,BE
2023-10-19,10086.114583333334,BE
2023-10-20,9118.552083333334,BE
2023-10-21,8767.46875,BE
2023-10-22,10218.989583333334,BE
2023-10-23,10321.625,BE
2023-10-24,10601.177083333334,BE
2023-10-25,10655.708333333334,BE
2023-10-26,10520.114583333334,BE
2023-10-27,9618.802083333334,BE
2023-10-28,9027.510416666666,BE
2023-10-29,10668.041666666666,BE
2023-10-30,10920.5,BE
2023-10-31,10620.520833333334,BE
2023-11-01,9170.489583333334,BE
2023-11-02,9714.239583333334,BE
2023-11-03,9628.177083333334,BE
2023-11-04,9226.677083333334,BE
2023-11-05,10487.15625,BE
2023-11-06,10461.270833333334,BE
2023-11-07,10519.958333333334,BE
2023-11-08,10607.802083333334,BE
2023-11-09,10541.583333333334,BE
2023-11-10,9453.4375,BE
2023-11-11,9020.354166666666,BE
2023-11-12,10461.020833333334,BE
2023-11-13,10431.927083333334,BE
2023-11-14,10695.0,BE
2023-11-15,10746.125,BE
2023-11-16,10934.979166666666,BE
2023-11-17,9671.760416666666,BE
2023-11-18,9223.677083333334,BE
2023-11-19,10747.15625,BE
2023-11-20,11084.083333333334,BE
2023-11-21,11123.583333333334,BE
2023-11-22,11245.510416666666,BE
2023-11-23,11051.041666666666,BE
2023-11-24,10230.114583333334,BE
2023-11-25,9798.78125,BE
2023-11-26,11206.802083333334,BE
2023-11-27,11277.666666666666,BE
2023-11-28,11047.71875,BE
2023-11-29,10789.96875,BE
2023-11-30,10500.5625,BE
2023-12-01,9588.364583333334,BE
2023-12-02,9167.677083333334,BE
2023-12-03,10421.510416666666,BE
2023-12-04,11038.791666666666,BE
2023-12-05,11083.104166666666,BE
2023-12-06,10784.864583333334,BE
2023-12-07,10741.270833333334,BE
2023-12-08,9717.229166666666,BE
2023-12-09,9359.520833333334,BE
2023-12-10,11073.0625,BE
2023-12-11,11514.1875,BE
2023-12-12,11560.75,BE
2023-12-13,11428.885416666666,BE
2023-12-14,11335.083333333334,BE
2023-12-15,10520.40625,BE
2023-12-16,10112.822916666666,BE
2023-12-17,11053.96875,BE
2023-12-18,10968.375,BE
2023-12-19,10953.208333333334,BE
2023-12-20,10749.916666666666,BE
2023-12-21,10362.854166666666,BE
2023-12-22,9353.104166666666,BE
2023-12-23,9312.854166666666,BE
2023-12-24,9564.854166666666,BE
2023-12-25,8902.302083333334,BE
2023-12-26,10010.697916666666,BE
2023-12-27,10260.0625,BE
2023-12-28,10373.125,BE
2023-12-29,9481.135416666666,BE
2023-12-30,9193.833333333334,BE
2023-12-31,9332.09375,BE
2023-01-01,44306.927083333336,DE
2023-01-02,56791.302083333336,DE
2023-01-03,61558.354166666664,DE
2023-01-04,61141.96875,DE
2023-01-05,59835.583333333336,DE
2023-01-06,51077.635416666664,DE
2023-01-07,49332.2,DE
2023-01-08,63375.15789473684,DE
2023-01-09,64599.166666666664,DE
2023-01-10,62439.1875,DE
2023-01-11,62770.145833333336,DE
2023-01-12,62106.520833333336,DE
2023-01-13,54295.458333333336,DE
2023-01-14,50668.729166666664,DE
2023-01-15,65210.604166666664,DE
2023-01-16,66335.59375,DE
2023-01-17,66813.85416666667,DE
2023-01-18,66506.21875,DE
2023-01-19,63284.45263157895,DE
2023-01-20,54638.489583333336,DE
2023-01-21,50330.208333333336,DE
2023-01-22,63074.239583333336,DE
2023-01-23,64290.416666666664,DE
2023-01-24,64896.645833333336,DE
2023-01-25,63510.104166666664,DE
2023-01-26,61582.614583333336,DE
2023-01-27,53381.208333333336,DE
2023-01-28,50162.458333333336,DE
2023-01-29,63575.604166666664,DE
2023-01-30,64000.208333333336,DE
2023-01-31,65509.385416666664,DE
2023-02-01,65081.104166666664,DE
2023-02-02,63376.052083333336,DE
2023-02-03,53671.354166666664,DE
2023-02-04,50499.041666666664,DE
2023-02-05,63101.84375,DE
2023-02-06,64142.760416666664,DE
2023-02-07,65029.729166666664,DE
2023-02-08,64845.802083333336,DE
2023-02-09,64666.197916666664,DE
2023-02-10,55261.489583333336,DE
2023-02-11,51661.114583333336,DE
2023-02-12,62609.510416666664,DE
2023-02-13,63262.52631578947,DE
2023-02-14,64454.052083333336,DE
2023-02-15,66278.9375,DE
2023-02-16,63243.614583333336,DE
2023-02-17,54870.645833333336,DE
2023-02-18,50511.3125,DE
2023-02-19,62579.90625,DE
2023-02-20,63695.833333333336,DE
2023-02-21,63463.3125,DE
2023-02-22,63889.708333333336,DE
2023-02-23,63653.8125,DE
2023-02-24,55594.552083333336,DE
2023-02-25,51973.666666666664,DE
2023-02-26,65844.36458333333,DE
2023-02-27,67483.23958333333,DE
2023-02-28,68084.35416666667,DE
2023-03-01,67453.35416666667,DE
2023-03-02,66874.25,DE
2023-03-03,57006.395833333336,DE
2023-03-04,51348.010416666664,DE
2023-03-05,61442.270833333336,DE
2023-03-06,62188.0,DE
2023-03-07,63162.916666666664,DE
2023-03-08,63797.78125,DE
2023-03-09,63039.989583333336,DE
2023-03-10,52786.78125,DE
2023-03-11,47832.145833333336,DE
2023-03-12,60840.333333333336,DE
2023-03-13,63283.21875,DE
2023-03-14,62224.854166666664,DE
2023-03-15,63944.760416666664,DE
2023-03-16,63702.84375,DE
2023-03-17,57798.25,DE
2023-03-18,54407.625,DE
2023-03-19,64390.25,DE
2023-03-20,66033.78125,DE
2023-03-21,65213.4375,DE
2023-03-22,65501.989583333336,DE
2023-03-23,63244.604166666664,DE
2023-03-24,52823.697916666664,DE
2023-03-25,48088.895833333336,DE
2023-03-26,61150.958333333336,DE
2023-03-27,61181.84375,DE
2023-03-28,62968.09375,DE
2023-03-29,61015.25,DE
2023-03-30,48314.572916666664,DE
2023-03-31,48376.447916666664,DE
2023-04-01,44804.34375,DE
2023-04-02,44996.65625,DE
2023-04-03,58880.0,DE
2023-04-04,60148.09375,DE
2023-04-05,62120.75,DE
2023-04-06,59576.604166666664,DE
2023-04-07,50528.427083333336,DE
2023-04-08,45488.53125,DE
2023-04-09,57572.78125,DE
2023-04-10,60010.135416666664,DE
2023-04-11,60934.291666666664,DE
2023-04-12,60418.75,DE
2023-04-13,59774.90625,DE
2023-04-14,49555.760416666664,DE
2023-04-15,44432.6875,DE
2023-04-16,57149.75,DE
2023-04-17,57740.9375,DE
2023-04-18,57720.46875,DE
2023-04-19,58078.572916666664,DE
2023-04-20,57463.104166666664,DE
2023-04-21,48539.947916666664,DE
2023-04-22,44347.125,DE
2023-04-23,57675.114583333336,DE
2023-04-24,58733.520833333336,DE
2023-04-25,59878.770833333336,DE
2023-04-26,59772.59574468085,DE
2023-04-27,57720.114583333336,DE
2023-04-28,49063.09375,DE
2023-04-29,44463.177083333336,DE
2023-04-30,53406.229166666664,DE
2023-05-01,46257.479166666664,DE
2023-05-02,58192.59375,DE
2023-05-03,59251.21875,DE
2023-05-04,58319.104166666664,DE
2023-05-05,49089.75,DE
2023-05-06,45175.635416666664,DE
2023-05-07,58399.395833333336,DE
2023-05-08,59589.052083333336,DE
2023-05-09,58902.989583333336,DE
2023-05-10,47284.479166666664,DE
2023-05-11,52534.4375,DE
2023-05-12,48121.40625,DE
2023-05-13,45165.9375,DE
2023-05-14,58856.927083333336,DE
2023-05-15,59392.239583333336,DE
2023-05-16,59627.197916666664,DE
2023-05-17,60067.020833333336,DE
2023-05-18,58530.854166666664,DE
2023-05-19,48537.770833333336,DE
2023-05-20,42572.1875,DE
2023-05-21,44310.8125,DE
2023-05-22,57949.46875,DE
2023-05-23,59730.489583333336,DE
2023-05-24,59904.666666666664,DE
2023-05-25,58483.34375,DE
2023-05-26,49610.729166666664,DE
2023-05-27,45490.864583333336,DE
2023-05-28,59245.520833333336,DE
2023-05-29,60612.083333333336,DE
2023-05-30,59156.208333333336,DE
2023-05-31,51165.458333333336,DE
2023-06-01,54735.260416666664,DE
2023-06-02,48264.947916666664,DE
2023-06-03,44691.90625,DE
2023-06-04,58207.927083333336,DE
2023-06-05,59841.03125,DE
2023-06-06,60287.697916666664,DE
2023-06-07,60544.354166666664,DE
2023-06-08,59449.21875,DE
2023-06-09,50453.53125,DE
2023-06-10,46356.072916666664,DE
2023-06-11,59716.010416666664,DE
2023-06-12,59772.291666666664,DE
2023-06-13,59446.572916666664,DE
2023-06-14,59554.40625,DE
2023-06-15,58556.572916666664,DE
2023-06-16,49076.854166666664,DE
2023-06-17,45286.145833333336,DE
2023-06-18,59252.177083333336,DE
2023-06-19,60721.0625,DE
2023-06-20,60953.65625,DE
2023-06-21,60940.604166666664,DE
2023-06-22,58648.552083333336,DE
2023-06-23,48772.229166666664,DE
2023-06-24,44761.614583333336,DE
2023-06-25,58399.5625,DE
2023-06-26,59263.03125,DE
2023-06-27,59283.90625,DE
2023-06-28,59973.375,DE
2023-06-29,58570.885416666664,DE
2023-06-30,49125.802083333336,DE
2023-07-01,45169.020833333336,DE
2023-07-02,58353.114583333336,DE
2023-07-03,60002.083333333336,DE
2023-07-04,60396.364583333336,DE
2023-07-05,60561.03125,DE
2023-07-06,59083.96875,DE
2023-07-07,48779.875,DE
2023-07-08,44523.989583333336,DE
2023-07-09,57597.114583333336,DE
2023-07-10,57753.458333333336,DE
2023-07-11,57368.885416666664,DE
2023-07-12,57263.166666666664,DE
2023-07-13,56667.291666666664,DE
2023-07-14,47146.802083333336,DE
2023-07-15,43354.729166666664,DE
2023-07-16,55817.40625,DE
2023-07-17,57177.28125,DE
2023-07-18,57367.802083333336,DE
2023-07-19,56954.40625,DE
2023-07-20,55807.885416666664,DE
2023-07-21,47094.760416666664,DE
2023-07-22,44040.708333333336,DE
2023-07-23,56892.5625,DE
2023-07-24,58250.572916666664,DE
2023-07-25,59079.145833333336,DE
2023-07-26,59160.520833333336,DE
2023-07-27,58273.291666666664,DE
2023-07-28,49420.802083333336,DE
2023-07-29,44682.489583333336,DE
2023-07-30,57143.927083333336,DE
2023-07-31,58573.895833333336,DE
2023-08-01,58181.3125,DE
2023-08-02,58489.59375,DE
2023-08-03,57602.229166666664,DE
2023-08-04,49759.833333333336,DE
2023-08-05,45018.78125,DE
2023-08-06,56954.791666666664,DE
2023-08-07,58472.3125,DE
2023-08-08,59323.135416666664,DE
2023-08-09,58586.104166666664,DE
2023-08-10,56578.447916666664,DE
2023-08-11,47182.885416666664,DE
2023-08-12,42934.729166666664,DE
2023-08-13,55762.979166666664,DE
2023-08-14,56353.458333333336,DE
2023-08-15,54723.541666666664,DE
2023-08-16,56619.145833333336,DE
2023-08-17,55941.0625,DE
2023-08-18,48803.447916666664,DE
2023-08-19,44936.385416666664,DE
2023-08-20,57063.572916666664,DE
2023-08-21,57501.239583333336,DE
2023-08-22,58666.802083333336,DE
2023-08-23,59444.947916666664,DE
2023-08-24,57750.770833333336,DE
2023-08-25,48110.125,DE
2023-08-26,44016.416666666664,DE
2023-08-27,58399.5,DE
2023-08-28,57846.052083333336,DE
2023-08-29,58520.635416666664,DE
2023-08-30,58702.635416666664,DE
2023-08-31,56162.333333333336,DE
2023-09-01,47716.229166666664,DE
2023-09-02,44761.8125,DE
2023-09-03,57602.53125,DE
2023-09-04,58422.75,DE
2023-09-05,58218.052083333336,DE
2023-09-06,58791.65625,DE
2023-09-07,57691.21875,DE
2023-09-08,48918.010416666664,DE
2023-09-09,44701.291666666664,DE
2023-09-10,57728.166666666664,DE
2023-09-11,59780.927083333336,DE
2023-09-12,59288.177083333336,DE
2023-09-13,58615.020833333336,DE
2023-09-14,57350.541666666664,DE
2023-09-15,48498.541666666664,DE
2023-09-16,44579.239583333336,DE
2023-09-17,57308.104166666664,DE
2023-09-18,60657.291666666664,DE
2023-09-19,60429.885416666664,DE
2023-09-20,60315.239583333336,DE
2023-09-21,60772.822916666664,DE
2023-09-22,50301.208333333336,DE
2023-09-23,46443.010416666664,DE
2023-09-24,59326.135416666664,DE
2023-09-25,58629.322916666664,DE
2023-09-26,60498.302083333336,DE
2023-09-27,59433.489583333336,DE
2023-09-28,59272.822916666664,DE
2023-09-29,49763.010416666664,DE
2023-09-30,45945.322916666664,DE
2023-10-01,59009.15625,DE
2023-10-02,60577.270833333336,DE
2023-10-03,49949.666666666664,DE
2023-10-04,57853.90625,DE
2023-10-05,57429.614583333336,DE
2023-10-06,49324.708333333336,DE
2023-10-07,45865.270833333336,DE
2023-10-08,58544.635416666664,DE
2023-10-09,59331.385416666664,DE
2023-10-10,59097.510416666664,DE
2023-10-11,60292.25,DE
2023-10-12,58499.677083333336,DE
2023-10-13,49293.71875,DE
2023-10-14,45883.510416666664,DE
2023-10-15,57575.052083333336,DE
2023-10-16,58569.697916666664,DE
2023-10-17,58626.666666666664,DE
2023-10-18,59559.208333333336,DE
2023-10-19,57924.135416666664,DE
2023-10-20,50499.177083333336,DE
2023-10-21,47580.78125,DE
2023-10-22,61016.708333333336,DE
2023-10-23,63892.052083333336,DE
2023-10-24,62779.135416666664,DE
2023-10-25,62200.375,DE
2023-10-26,60380.21875,DE
2023-10-27,51904.59375,DE
2023-10-28,48619.84375,DE
2023-10-29,62371.041666666664,DE
2023-10-30,62840.1875,DE
2023-10-31,58401.0,DE
2023-11-01,53218.197916666664,DE
2023-11-02,56623.0625,DE
2023-11-03,50847.5,DE
2023-11-04,47122.177083333336,DE
2023-11-05,59882.5625,DE
2023-11-06,61190.4375,DE
2023-11-07,61990.770833333336,DE
2023-11-08,61521.479166666664,DE
2023-11-09,60966.78125,DE
2023-11-10,53141.770833333336,DE
2023-11-11,48450.270833333336,DE
2023-11-12,60541.927083333336,DE
2023-11-13,62689.46875,DE
2023-11-14,62722.166666666664,DE
2023-11-15,63156.552083333336,DE
2023-11-16,63017.072916666664,DE
2023-11-17,55753.083333333336,DE
2023-11-18,49992.666666666664,DE
2023-11-19,64498.270833333336,DE
2023-11-20,66169.19791666667,DE
2023-11-21,65516.260416666664,DE
2023-11-22,65446.416666666664,DE
2023-11-23,63408.895833333336,DE
2023-11-24,54753.114583333336,DE
2023-11-25,51081.3125,DE
2023-11-26,63570.583333333336,DE
2023-11-27,64873.197916666664,DE
2023-11-28,67614.75,DE
2023-11-29,67321.58333333333,DE
2023-11-30,65411.90625,DE
2023-12-01,55954.697916666664,DE
2023-12-02,51907.333333333336,DE
2023-12-03,64218.59375,DE
2023-12-04,65178.416666666664,DE
2023-12-05,65786.86458333333,DE
2023-12-06,65886.25,DE
2023-12-07,65009.78125,DE
2023-12-08,57268.84375,DE
2023-12-09,52910.197916666664,DE
2023-12-10,66588.80208333333,DE
2023-12-11,66507.375,DE
2023-12-12,65645.69791666667,DE
2023-12-13,66393.0,DE
2023-12-14,65628.6875,DE
2023-12-15,57690.552083333336,DE
2023-12-16,54250.385416666664,DE
2023-12-17,63751.34375,DE
2023-12-18,64857.697916666664,DE
2023-12-19,65383.78125,DE
2023-12-20,62981.96875,DE
2023-12-21,59759.072916666664,DE
2023-12-22,51616.166666666664,DE
2023-12-23,47510.260416666664,DE
2023-12-24,47114.635416666664,DE
2023-12-25,45731.395833333336,DE
2023-12-26,46966.302083333336,DE
2023-12-27,52771.864583333336,DE
2023-12-28,52652.572916666664,DE
2023-12-29,51143.979166666664,DE
2023-12-30,47148.604166666664,DE
2023-12-31,47837.510416666664,DE
2023-01-01,22456.916666666668,ES
2023-01-02,28727.958333333332,ES
2023-01-03,29841.208333333332,ES
2023-01-04,29840.375,ES
2023-01-05,28628.291666666668,ES
2023-01-06,25260.541666666668,ES
2023-01-07,26747.5,ES
2023-01-08,32719.791666666668,ES
2023-01-09,34071.291666666664,ES
2023-01-10,33328.75,ES
2023-01-11,33237.458333333336,ES
2023-01-12,33369.416666666664,ES
2023-01-13,30238.291666666668,ES
2023-01-14,28141.708333333332,ES
2023-01-15,33295.75,ES
2023-01-16,33178.0,ES
2023-01-17,32669.125,ES
2023-01-18,32592.166666666668,ES
2023-01-19,32324.625,ES
2023-01-20,28524.666666666668,ES
2023-01-21,26135.125,ES
2023-01-22,30931.333333333332,ES
2023-01-23,31477.458333333332,ES
2023-01-24,31597.916666666668,ES
2023-01-25,32064.333333333332,ES
2023-01-26,32656.583333333332,ES
2023-01-27,29157.125,ES
2023-01-28,27164.416666666668,ES
2023-01-29,31641.791666666668,ES
2023-01-30,32220.5,ES
2023-01-31,32140.666666666668,ES
2023-02-01,32927.625,ES
2023-02-02,33315.5,ES
2023-02-03,29885.791666666668,ES
2023-02-04,28475.583333333332,ES
2023-02-05,33950.666666666664,ES
2023-02-06,34331.625,ES
2023-02-07,34686.375,ES
2023-02-08,35024.375,ES
2023-02-09,34648.791666666664,ES
2023-02-10,30620.166666666668,ES
2023-02-11,27897.833333333332,ES
2023-02-12,33081.541666666664,ES
2023-02-13,33903.041666666664,ES
2023-02-14,33505.0,ES
2023-02-15,32502.666666666668,ES
2023-02-16,31757.125,ES
2023-02-17,28285.833333333332,ES
2023-02-18,26538.708333333332,ES
2023-02-19,31553.375,ES
2023-02-20,31779.083333333332,ES
2023-02-21,31974.75,ES
2023-02-22,32567.166666666668,ES
2023-02-23,32808.25,ES
2023-02-24,29281.791666666668,ES
2023-02-25,27022.833333333332,ES
2023-02-26,32321.333333333332,ES
2023-02-27,33896.458333333336,ES
2023-02-28,33341.5,ES
2023-03-01,33107.625,ES
2023-03-02,32892.291666666664,ES
2023-03-03,28413.083333333332,ES
2023-03-04,26258.958333333332,ES
2023-03-05,31652.083333333332,ES
2023-03-06,32225.791666666668,ES
2023-03-07,31890.958333333332,ES
2023-03-08,31589.333333333332,ES
2023-03-09,31202.083333333332,ES
2023-03-10,27446.291666666668,ES
2023-03-11,25871.958333333332,ES
2023-03-12,30779.333333333332,ES
2023-03-13,31220.208333333332,ES
2023-03-14,31474.625,ES
2023-03-15,31214.041666666668,ES
2023-03-16,30806.875,ES
2023-03-17,28173.166666666668,ES
2023-03-18,26054.625,ES
2023-03-19,31024.583333333332,ES
2023-03-20,33035.5,ES
2023-03-21,32806.375,ES
2023-03-22,32320.833333333332,ES
2023-03-23,32209.0,ES
2023-03-24,29022.625,ES
2023-03-25,26604.125,ES
2023-03-26,30818.166666666668,ES
2023-03-27,30334.25,ES
2023-03-28,29066.708333333332,ES
2023-03-29,25833.875,ES
2023-03-30,24268.541666666668,ES
2023-03-31,25146.916666666668,ES
2023-04-01,23667.333333333332,ES
2023-04-02,26290.875,ES
2023-04-03,29394.791666666668,ES
2023-04-04,29807.541666666668,ES
2023-04-05,29220.875,ES
2023-04-06,29472.833333333332,ES
2023-04-07,26607.833333333332,ES
2023-04-08,24669.458333333332,ES
2023-04-09,29549.666666666668,ES
2023-04-10,31202.708333333332,ES
2023-04-11,31333.458333333332,ES
2023-04-12,30986.75,ES
2023-04-13,30721.375,ES
2023-04-14,26611.166666666668,ES
2023-04-15,24612.666666666668,ES
2023-04-16,29223.833333333332,ES
2023-04-17,29126.208333333332,ES
2023-04-18,28749.541666666668,ES
2023-04-19,28388.916666666668,ES
2023-04-20,28117.166666666668,ES
2023-04-21,25142.75,ES
2023-04-22,23239.416666666668,ES
2023-04-23,27314.0,ES
2023-04-24,28343.208333333332,ES
2023-04-25,28529.208333333332,ES
2023-04-26,28315.666666666668,ES
2023-04-27,28116.833333333332,ES
2023-04-28,24982.25,ES
2023-04-29,23196.916666666668,ES
2023-04-30,25831.833333333332,ES
2023-05-01,23160.75,ES
2023-05-02,27606.541666666668,ES
2023-05-03,28634.208333333332,ES
2023-05-04,28606.458333333332,ES
2023-05-05,25305.875,ES
2023-05-06,23280.916666666668,ES
2023-05-07,27958.208333333332,ES
2023-05-08,28440.083333333332,ES
2023-05-09,28407.5,ES
2023-05-10,28321.0,ES
2023-05-11,28219.5,ES
2023-05-12,25162.708333333332,ES
2023-05-13,23319.833333333332,ES
2023-05-14,27741.5,ES
2023-05-15,28010.916666666668,ES
2023-05-16,28571.166666666668,ES
2023-05-17,28358.708333333332,ES
2023-05-18,28154.791666666668,ES
2023-05-19,25113.875,ES
2023-05-20,23163.208333333332,ES
2023-05-21,27203.541666666668,ES
2023-05-22,28264.25,ES
2023-05-23,28649.666666666668,ES
2023-05-24,28646.125,ES
2023-05-25,28350.0,ES
2023-05-26,25031.791666666668,ES
2023-05-27,23065.833333333332,ES
2023-05-28,27683.125,ES
2023-05-29,28280.166666666668,ES
2023-05-30,28041.291666666668,ES
2023-05-31,27830.166666666668,ES
2023-06-01,27827.166666666668,ES
2023-06-02,24794.583333333332,ES
2023-06-03,22756.458333333332,ES
2023-06-04,27591.875,ES
2023-06-05,27738.166666666668,ES
2023-06-06,28133.5,ES
